Group Number        	Animal Number	Lactation Number	Days In Milk	Yield Today Session 1	Yield Today Session 2	Yield Today Session 3	Milk Time Today For Session 1	Milk Time Today For Session 2	Milk Time Today For Session 3	Duration Today Session 1 (mm:ss)	Duration Today Session 2 (mm:ss)	Duration Today Session 3 (mm:ss)	Yield First 2 Min. Session 1 Today	Yield First 2 Min. Session 2 Today	Flow 0-15 Session 1 Today	Flow 0-15 Session 2 Today	Flow 15-30 Session 1 Today	Flow 15-30 Session 2 Today	Flow 30-60 Session 1 Today	Flow 30-60 Session 2 Today	Flow 60-120 Session 1 Today	Flow 60-120 Session 2 Today	Avg flow Today For Session 1	Avg flow Today For Session 2	Flow 0-15 Session 3 Today	Peak Flow Today For Session 1	Flow 15-30 Session 3 Today	Peak Flow Today For Session 2	Flow 30-60 Session 3 Today	Flow 60-120 Session 3 Today	Take Off Flow Today For Session 1	Avg flow Today For Session 3	Take Off Flow Today For Session 2	Peak Flow Today For Session 3	Take Off Flow Today For Session 3	Yield First 2 Min. Session 3 Today
4                   	4583         	1               	65          	10.94                	                     	7.98                 	9:00 AM                      	                             	4:11 PM                      	11:11                           	                                	09:07                           	1.58                              	                                  	0.10                     	                         	0.20                      	                          	0.80                      	                          	1.10                       	                           	0.9                         	                            	0.10                     	1.7                          	0.20                      	                             	0.80                      	1.20                       	0.1                              	0.8                         	                                 	1.6                          	0.1                              	1.68                              
4                   	4573         	1               	62          	2.30                 	                     	1.12                 	8:38 AM                      	                             	4:27 PM                      	05:04                           	                                	06:36                           	0.73                              	                                  	0.10                     	                         	0.00                      	                          	0.20                      	                          	0.60                       	                           	0.4                         	                            	0.00                     	1.0                          	0.00                      	                             	0.00                      	0.10                       	0.1                              	0.1                         	                                 	0.7                          	0.2                              	0.10                              
4                   	4546         	1               	64          	13.56                	                     	                     	8:43 AM                      	                             	                             	14:08                           	                                	                                	0.98                              	                                  	0.10                     	                         	0.00                      	                          	0.30                      	                          	0.80                       	                           	1.0                         	                            	                         	1.4                          	                          	                             	                          	                           	0.1                              	                            	                                 	                             	                                 	0.78                              
4                   	4548         	1               	64          	17.19                	                     	                     	8:43 AM                      	                             	                             	13:51                           	                                	                                	2.45                              	0.00                              	0.00                     	                         	0.40                      	                          	1.50                      	                          	1.60                       	                           	1.4                         	                            	                         	2.6                          	                          	                             	                          	                           	0.1                              	                            	                                 	                             	                                 	1.75                              
4                   	4550         	1               	63          	11.50                	                     	7.02                 	8:38 AM                      	                             	4:12 PM                      	14:30                           	                                	10:10                           	0.85                              	                                  	0.00                     	                         	0.00                      	                          	0.30                      	                          	0.70                       	                           	0.7                         	                            	0.10                     	1.3                          	0.00                      	                             	0.40                      	0.60                       	0.0                              	0.6                         	                                 	1.2                          	0.1                              	0.83                              
4                   	4065         	1               	67          	7.30                 	                     	3.69                 	9:01 AM                      	                             	4:12 PM                      	06:23                           	                                	09:43                           	0.15                              	                                  	0.10                     	                         	0.30                      	                          	0.10                      	                          	0.00                       	                           	1.1                         	                            	0.10                     	2.9                          	0.00                      	                             	0.00                      	0.00                       	0.1                              	0.3                         	                                 	2.6                          	0.0                              	0.03                              
5                   	5408         	1               	51          	                     	                     	                     	                             	                             	                             	                                	                                	                                	                                  	                                  	                         	                         	                          	                          	                          	                          	                           	                           	                            	                            	                         	                             	                          	                             	                          	                           	                                 	                            	                                 	                             	                                 	                                  
5                   	4584         	1               	9           	10.77                	4.04                 	2.63                 	9:02 AM                      	1:14 PM                      	4:27 PM                      	10:51                           	08:12                           	05:00                           	1.25                              	3.60                              	0.10                     	6.60                     	0.10                      	4.40                      	0.60                      	0.50                      	0.90                       	0.60                       	0.9                         	0.2                         	0.10                     	1.6                          	0.00                      	7.6                          	0.40                      	0.70                       	0.1                              	0.5                         	0.1                              	1.2                          	0.1                              	0.93                              
5                   	4572         	1               	15          	10.80                	2.64                 	3.58                 	9:17 AM                      	1:13 PM                      	4:38 PM                      	08:33                           	09:15                           	04:17                           	2.10                              	3.93                              	0.10                     	6.60                     	0.30                      	1.70                      	1.20                      	1.10                      	1.40                       	1.30                       	1.2                         	0.2                         	0.00                     	1.9                          	0.00                      	7.6                          	0.70                      	1.40                       	0.2                              	0.8                         	0.7                              	1.6                          	0.1                              	1.75                              
5                   	4554         	1               	38          	12.46                	                     	7.65                 	9:17 AM                      	                             	4:39 PM                      	11:22                           	                                	09:29                           	1.33                              	                                  	0.10                     	                         	0.00                      	                          	0.60                      	                          	1.00                       	                           	1.0                         	                            	0.10                     	1.6                          	0.00                      	                             	0.00                      	0.80                       	0.0                              	0.8                         	                                 	1.4                          	0.0                              	0.83                              
5                   	4544         	1               	17          	5.12                 	4.07                 	0.34                 	9:02 AM                      	1:14 PM                      	4:28 PM                      	11:42                           	04:27                           	02:18                           	0.48                              	3.78                              	0.10                     	6.60                     	0.00                      	5.30                      	0.10                      	0.40                      	0.40                       	0.60                       	0.4                         	0.5                         	0.10                     	0.8                          	0.00                      	7.6                          	0.00                      	0.30                       	0.3                              	0.1                         	0.1                              	0.5                          	0.1                              	0.33                              
6                   	4426         	2               	6           	10.99                	                     	5.56                 	7:32 AM                      	                             	3:11 PM                      	02:34                           	                                	10:25                           	0.85                              	                                  	0.00                     	                         	0.00                      	                          	0.50                      	                          	0.60                       	                           	4.2                         	                            	0.00                     	1.2                          	0.00                      	                             	0.20                      	0.50                       	0.3                              	0.5                         	                                 	0.9                          	0.1                              	0.60                              
6                   	2648         	1               	82          	13.11                	                     	11.15                	7:30 AM                      	                             	3:09 PM                      	11:19                           	                                	11:37                           	1.93                              	                                  	0.00                     	                         	0.30                      	                          	1.10                      	                          	1.30                       	                           	1.0                         	                            	0.00                     	1.6                          	0.20                      	                             	1.10                      	1.50                       	0.1                              	0.9                         	                                 	1.7                          	0.1                              	2.10                              
6                   	4475         	1               	72          	12.47                	                     	6.70                 	7:44 AM                      	                             	3:25 PM                      	06:59                           	                                	05:03                           	3.40                              	                                  	0.00                     	                         	0.40                      	                          	1.80                      	                          	2.40                       	                           	1.7                         	                            	0.00                     	2.6                          	0.00                      	                             	0.30                      	1.80                       	0.1                              	1.3                         	                                 	2.3                          	0.1                              	1.95                              
6                   	4477         	2               	90          	9.52                 	                     	5.28                 	7:51 AM                      	                             	3:25 PM                      	05:22                           	                                	04:19                           	3.75                              	                                  	0.10                     	                         	0.90                      	                          	2.00                      	                          	2.50                       	                           	1.7                         	                            	0.00                     	2.8                          	0.00                      	                             	0.70                      	2.40                       	0.2                              	1.2                         	                                 	2.8                          	0.3                              	2.75                              
6                   	4465         	2               	86          	11.07                	                     	6.61                 	7:32 AM                      	                             	3:10 PM                      	08:11                           	                                	05:13                           	2.83                              	                                  	0.00                     	                         	0.30                      	                          	1.50                      	                          	2.00                       	                           	1.3                         	                            	0.00                     	2.3                          	0.00                      	                             	1.00                      	1.80                       	0.0                              	1.2                         	                                 	2.2                          	0.1                              	2.30                              
6                   	3530         	1               	69          	14.05                	                     	7.92                 	7:31 AM                      	                             	3:08 PM                      	12:30                           	                                	06:40                           	2.65                              	                                  	0.00                     	                         	0.40                      	                          	1.50                      	                          	1.80                       	                           	1.1                         	                            	0.00                     	2.3                          	0.40                      	                             	1.20                      	1.50                       	0.1                              	1.1                         	                                 	2.3                          	1.0                              	2.20                              
6                   	3458         	1               	89          	10.43                	                     	5.26                 	7:32 AM                      	                             	3:09 PM                      	07:21                           	                                	04:52                           	2.33                              	                                  	0.00                     	                         	0.30                      	                          	1.30                      	                          	1.60                       	                           	1.4                         	                            	0.00                     	2.5                          	0.00                      	                             	1.00                      	1.60                       	0.1                              	1.0                         	                                 	1.9                          	0.1                              	2.10                              
6                   	3437         	1               	90          	12.35                	                     	5.84                 	7:45 AM                      	                             	3:26 PM                      	06:13                           	                                	04:06                           	4.45                              	                                  	0.10                     	                         	0.90                      	                          	2.60                      	                          	2.90                       	                           	1.9                         	                            	0.00                     	3.4                          	0.50                      	                             	0.60                      	2.80                       	0.1                              	1.4                         	                                 	3.3                          	0.2                              	3.23                              
6                   	2560         	2               	92          	13.50                	                     	6.63                 	7:45 AM                      	                             	3:26 PM                      	07:27                           	                                	04:49                           	2.90                              	                                  	0.00                     	                         	0.40                      	                          	1.60                      	                          	2.00                       	                           	1.8                         	                            	0.10                     	2.6                          	0.00                      	                             	1.10                      	1.70                       	0.2                              	1.3                         	                                 	2.2                          	0.0                              	2.28                              
6                   	2416         	2               	73          	19.09                	                     	8.86                 	7:51 AM                      	                             	3:38 PM                      	09:08                           	                                	05:50                           	4.23                              	                                  	0.10                     	                         	1.00                      	                          	2.30                      	                          	2.80                       	                           	2.0                         	                            	0.10                     	3.2                          	0.10                      	                             	1.00                      	1.90                       	0.1                              	1.5                         	                                 	2.7                          	0.1                              	2.45                              
7                   	2710         	1               	80          	11.37                	                     	5.81                 	7:44 AM                      	                             	3:26 PM                      	06:27                           	                                	03:45                           	3.93                              	                                  	0.30                     	                         	1.40                      	                          	2.20                      	                          	2.40                       	                           	1.7                         	                            	0.10                     	2.7                          	0.50                      	                             	2.00                      	2.50                       	0.1                              	1.5                         	                                 	2.6                          	0.1                              	3.65                              
7                   	3600         	1               	90          	14.30                	                     	7.53                 	7:32 AM                      	                             	3:10 PM                      	07:15                           	                                	05:15                           	3.88                              	                                  	0.00                     	                         	1.10                      	                          	2.20                      	                          	2.50                       	                           	1.9                         	                            	0.00                     	2.8                          	0.20                      	                             	1.60                      	2.40                       	0.1                              	1.4                         	                                 	2.6                          	0.1                              	3.25                              
7                   	3644         	1               	86          	10.40                	                     	5.14                 	7:32 AM                      	                             	3:09 PM                      	05:39                           	                                	05:16                           	4.80                              	                                  	0.00                     	                         	1.00                      	                          	2.70                      	                          	3.20                       	                           	1.8                         	                            	0.00                     	3.5                          	0.40                      	                             	1.20                      	3.20                       	0.1                              	0.9                         	                                 	3.6                          	0.1                              	3.90                              
7                   	3785         	1               	83          	12.53                	                     	6.24                 	7:59 AM                      	                             	3:26 PM                      	06:56                           	                                	04:51                           	4.33                              	                                  	0.10                     	                         	0.40                      	                          	2.40                      	                          	3.00                       	                           	1.8                         	                            	0.00                     	3.4                          	0.40                      	                             	2.30                      	2.50                       	0.4                              	1.2                         	                                 	2.9                          	0.2                              	3.75                              
7                   	4453         	2               	84          	10.10                	                     	5.99                 	7:59 AM                      	                             	3:26 PM                      	06:57                           	                                	06:09                           	2.95                              	                                  	0.10                     	                         	0.70                      	                          	1.70                      	                          	1.90                       	                           	1.4                         	                            	0.00                     	2.2                          	0.00                      	                             	0.30                      	1.20                       	0.1                              	0.9                         	                                 	2.0                          	0.0                              	1.35                              
7                   	3538         	8               	90          	                     	                     	                     	                             	                             	                             	                                	                                	                                	                                  	                                  	                         	                         	                          	                          	                          	                          	                           	                           	                            	                            	                         	                             	                          	                             	                          	                           	                                 	                            	                                 	                             	                                 	                                  
7                   	3460         	1               	87          	15.46                	                     	8.76                 	7:32 AM                      	                             	3:10 PM                      	06:56                           	                                	05:19                           	4.03                              	                                  	0.00                     	                         	1.30                      	                          	2.20                      	                          	2.60                       	                           	2.2                         	                            	0.00                     	3.0                          	0.10                      	                             	1.20                      	2.70                       	0.2                              	1.6                         	                                 	3.0                          	0.1                              	3.33                              
7                   	2483         	2               	85          	10.83                	                     	7.93                 	7:52 AM                      	                             	3:26 PM                      	10:16                           	                                	07:33                           	2.43                              	                                  	0.10                     	                         	0.40                      	                          	1.40                      	                          	1.60                       	                           	1.0                         	                            	0.20                     	1.9                          	0.70                      	                             	1.00                      	1.50                       	0.0                              	1.0                         	                                 	2.0                          	0.0                              	2.23                              
7                   	2431         	1               	91          	15.39                	                     	7.50                 	7:51 AM                      	                             	3:38 PM                      	06:28                           	                                	03:54                           	4.95                              	                                  	0.00                     	                         	1.20                      	                          	2.90                      	                          	3.20                       	                           	2.3                         	                            	0.10                     	3.4                          	0.50                      	                             	1.70                      	3.30                       	0.0                              	1.9                         	                                 	3.6                          	0.0                              	4.30                              
53                  	             	                	62          	11.88                	3.58                 	                     	                             	                             	                             	                                	                                	                                	2.44                              	2.83                              	0.07                     	6.60                     	0.44                      	3.80                      	1.32                      	0.67                      	1.65                       	0.83                       	                            	                            	                         	2.2                          	                          	7.6                          	                          	                           	0.1                              	                            	0.3                              	                             	                                 	                                  
[Group Number] < '8'	             	                	            	                     	                     	                     	                             	                             	                             	                                	                                	                                	                                  	                                  	                         	                         	                          	                          	                          	                          	                           	                           	                            	                            	                         	                             	                          	                             	                          	                           	                                 	                            	                                 	                             	                                 	                                  
