Group Number        	Animal Number	Lactation Number	Days In Milk	Peak Yield	Milk Time Today For Session 1	Milk Time Today For Session 2	Milk Time Today For Session 3	Duration Today Session 1 (mm:ss)	Duration Today Session 2 (mm:ss)	Duration Today Session 3 (mm:ss)	Yield Today Session 1	Yield Today Session 2	Yield Today Session 3	Start Time Session 1 Yesterday	Start Time Session 2 Yesterday	Start Time Session 3 Yesterday	Duration Yesterday Session 1 (mm:ss)	Duration Yesterday Session 2 (mm:ss)	Duration Yesterday Session 3 (mm:ss)	Yield Yesterday Session 1	Yield Yesterday Session 2	Yield Yesterday Session 3
6                   	2560         	2               	80          	          	7:34 AM                      	                             	                             	07:13                           	                                	                                	12.61                	                     	                     	7:36 AM                       	                              	3:12 PM                       	07:34                               	                                    	04:47                               	12.4                     	                         	7.0                      
6                   	2416         	2               	61          	          	7:35 AM                      	                             	3:12 PM                      	08:21                           	                                	04:51                           	16.37                	                     	8.13                 	7:33 AM                       	                              	3:21 PM                       	08:27                               	                                    	04:56                               	15.8                     	                         	8.4                      
7                   	3785         	1               	71          	          	8:07 AM                      	                             	3:18 PM                      	08:34                           	                                	03:58                           	15.61                	                     	5.61                 	7:46 AM                       	                              	3:22 PM                       	07:10                               	                                    	04:00                               	11.8                     	                         	5.4                      
7                   	2710         	1               	68          	          	7:57 AM                      	                             	2:53 PM                      	06:16                           	                                	03:41                           	10.63                	                     	5.06                 	7:51 AM                       	                              	3:27 PM                       	05:43                               	                                    	04:00                               	9.1                      	                         	5.3                      
7                   	3600         	1               	78          	          	7:51 AM                      	                             	                             	06:48                           	                                	                                	13.03                	                     	                     	7:46 AM                       	                              	3:28 PM                       	06:38                               	                                    	04:31                               	12.0                     	                         	6.4                      
7                   	3644         	1               	74          	          	7:51 AM                      	                             	2:53 PM                      	06:56                           	                                	17:21                           	13.93                	                     	11.63                	7:46 AM                       	                              	3:27 PM                       	06:50                               	                                    	04:50                               	13.5                     	                         	7.0                      
7                   	4453         	2               	72          	          	7:58 AM                      	                             	3:05 PM                      	06:07                           	                                	07:20                           	9.43                 	                     	6.76                 	7:51 AM                       	                              	3:22 PM                       	06:47                               	                                    	04:36                               	9.9                      	                         	4.9                      
7                   	3538         	8               	78          	          	7:50 AM                      	                             	2:53 PM                      	10:24                           	                                	06:04                           	8.51                 	                     	3.98                 	7:51 AM                       	                              	3:22 PM                       	03:39                               	                                    	07:31                               	3.2                      	                         	4.1                      
7                   	3460         	1               	75          	          	7:36 AM                      	                             	2:53 PM                      	07:48                           	                                	16:55                           	14.11                	                     	10.83                	8:02 AM                       	                              	3:27 PM                       	07:06                               	                                    	04:19                               	14.6                     	                         	6.6                      
7                   	2483         	2               	73          	          	7:58 AM                      	                             	3:05 PM                      	09:21                           	                                	05:04                           	13.13                	                     	4.88                 	7:50 AM                       	                              	3:34 PM                       	07:54                               	                                    	06:46                               	10.1                     	                         	6.4                      
7                   	2431         	1               	79          	          	8:08 AM                      	                             	3:04 PM                      	07:05                           	                                	03:28                           	16.40                	                     	7.00                 	8:02 AM                       	                              	3:34 PM                       	06:22                               	                                    	04:00                               	16.0                     	                         	7.6                      
52                  	52           	1               	51          	          	                             	                             	                             	                                	                                	                                	482.13               	3.88                 	                     	                              	                              	                              	                                    	                                    	                                    	432.6                    	5.0                      	                         
[Group Number] < '8'	             	                	            	          	                             	                             	                             	                                	                                	                                	                     	                     	                     	                              	                              	                              	                                    	                                    	                                    	                         	                         	                         
